row_id,image_id,filename,caption_index,perturbation,applied,source,target,template_id,template_name,caption_original,caption_corrupted
6288,175948,COCO_val2014_000000175948.jpg,2,attribute_spatial_swap,True,white,black,,,A narrow bathroom has a white door on its side,A narrow bathroom has a black door on its side
6290,175948,COCO_val2014_000000175948.jpg,4,attribute_spatial_swap,True,next to,far from,,,Unfinished bathroom with broken toilet next to a bookshelf.,Unfinished bathroom with broken toilet far from a bookshelf.
6291,554291,COCO_val2014_000000554291.jpg,0,attribute_spatial_swap,True,in,outside,,,A small kitten standing in a  blue hat on top of a table.,A small kitten standing outside a  blue hat on top of a table.
6292,554291,COCO_val2014_000000554291.jpg,1,attribute_spatial_swap,True,inside,outside,,,a cat sitting inside of a plastic bucket,a cat sitting outside of a plastic bucket
6293,554291,COCO_val2014_000000554291.jpg,2,attribute_spatial_swap,True,in,outside,,,A cat's image is blurred as he tumbles in a bowl near a food scale and pen and paper on a table.,A cat's image is blurred as he tumbles outside a bowl near a food scale and pen and paper on a table.
6294,554291,COCO_val2014_000000554291.jpg,3,attribute_spatial_swap,True,blue,red,,,A kitty cat jumping out of a blue bowl,A kitty cat jumping out of a red bowl
6295,554291,COCO_val2014_000000554291.jpg,4,attribute_spatial_swap,True,blue,red,,,A kitten climbing out of a blue bowl.,A kitten climbing out of a red bowl.
6296,351620,COCO_val2014_000000351620.jpg,0,attribute_spatial_swap,True,next to,far from,,,A long horn bull next to two sheep near a stone wall.,A long horn bull far from two sheep near a stone wall.
6297,351620,COCO_val2014_000000351620.jpg,1,attribute_spatial_swap,True,in,outside,,,Three animals in the mud fenced in.,Three animals outside the mud fenced in.
6298,351620,COCO_val2014_000000351620.jpg,2,attribute_spatial_swap,True,next to,far from,,,A cow and yaks next to a pile of rocks and a fence.,A cow and yaks far from a pile of rocks and a fence.
6299,351620,COCO_val2014_000000351620.jpg,3,attribute_spatial_swap,True,in,outside,,,Different horn bearing animals are standing in a rocky enclosure.,Different horn bearing animals are standing outside a rocky enclosure.
6300,351620,COCO_val2014_000000351620.jpg,4,attribute_spatial_swap,True,in,outside,,,A long horned bull and two long haired sheep in a pen,A long horned bull and two long haired sheep outside a pen
6302,506489,COCO_val2014_000000506489.jpg,1,attribute_spatial_swap,True,on,under,,,A woman on a street running next to traffic lights,A woman under a street running next to traffic lights
6303,506489,COCO_val2014_000000506489.jpg,2,attribute_spatial_swap,True,over,under,,,a person jumping over a curb at a corner in front of a liquor store,a person jumping under a curb at a corner in front of a liquor store
6306,144167,COCO_val2014_000000144167.jpg,0,attribute_spatial_swap,True,near,far from,,,Lighted bar sign mounted near traffic signal in front of a building.,Lighted bar sign mounted far from traffic signal in front of a building.
6307,144167,COCO_val2014_000000144167.jpg,1,attribute_spatial_swap,True,in,outside,,,A lighted sign for a bar pointing the way in.,A lighted sign for a bar pointing the way outside.
6308,144167,COCO_val2014_000000144167.jpg,2,attribute_spatial_swap,True,black,white,,,a traffic light two black and white signs and a building,a traffic light two white and white signs and a building
6309,144167,COCO_val2014_000000144167.jpg,3,attribute_spatial_swap,True,next to,far from,,,there are two signs that are next to a traffic light,there are two signs that are far from a traffic light
6310,144167,COCO_val2014_000000144167.jpg,4,attribute_spatial_swap,True,in,outside,,,Round lit street signs in the middle of a city.,Round lit street signs outside the middle of a city.
6311,406070,COCO_val2014_000000406070.jpg,0,attribute_spatial_swap,True,in,outside,,,A man that is in the air with a skateboard.,A man that is outside the air with a skateboard.
6312,406070,COCO_val2014_000000406070.jpg,1,attribute_spatial_swap,True,in,outside,,,The young skateboarder in the cap is jumping over a fire hydrant.,The young skateboarder outside the cap is jumping over a fire hydrant.
6313,406070,COCO_val2014_000000406070.jpg,2,attribute_spatial_swap,True,on,under,,,He be hurting if he lands on the fire hydrant.,He be hurting if he lands under the fire hydrant.
6314,406070,COCO_val2014_000000406070.jpg,3,attribute_spatial_swap,True,over,under,,,A young man jumping a skateboard over a fire hydrant on a city street with tall buildings.,A young man jumping a skateboard under a fire hydrant on a city street with tall buildings.
6315,406070,COCO_val2014_000000406070.jpg,4,attribute_spatial_swap,True,over,under,,,A man riding a skateboard over a fire hydrant.,A man riding a skateboard under a fire hydrant.
6316,195648,COCO_val2014_000000195648.jpg,0,attribute_spatial_swap,True,green,yellow,,,A park bench surrounded by a green forest of trees.,A park bench surrounded by a yellow forest of trees.
6317,195648,COCO_val2014_000000195648.jpg,1,attribute_spatial_swap,True,under,over,,,A bench sitting under a group of trees on a trail.,A bench sitting over a group of trees on a trail.
6320,195648,COCO_val2014_000000195648.jpg,4,attribute_spatial_swap,True,in,outside,,,A single bench in the middle of a park.,A single bench outside the middle of a park.
6321,344909,COCO_val2014_000000344909.jpg,0,attribute_spatial_swap,True,red,blue,,,A red and gold painted fire hydrant on the street,A blue and gold painted fire hydrant on the street
6322,344909,COCO_val2014_000000344909.jpg,1,attribute_spatial_swap,True,on,under,,,a fire hydrant on the side of the road,a fire hydrant under the side of the road
6323,344909,COCO_val2014_000000344909.jpg,2,attribute_spatial_swap,True,on,under,,,A multicolored fire hydrant that is on the sidewalk.,A multicolored fire hydrant that is under the sidewalk.
6324,344909,COCO_val2014_000000344909.jpg,3,attribute_spatial_swap,True,on,under,,,A fire hydrant on the side of a street.,A fire hydrant under the side of a street.
6325,344909,COCO_val2014_000000344909.jpg,4,attribute_spatial_swap,True,on,under,,,A fire hydrant is standing on the sidewalk with two spouts.,A fire hydrant is standing under the sidewalk with two spouts.
6326,178796,COCO_val2014_000000178796.jpg,0,attribute_spatial_swap,True,on,under,,,A small baby giraffe sitting on concrete next to an older adult giraffe.,A small baby giraffe sitting under concrete next to an older adult giraffe.
6327,178796,COCO_val2014_000000178796.jpg,1,attribute_spatial_swap,True,in,outside,,,A giraffe sitting down in a fenced in area,A giraffe sitting down outside a fenced in area
6330,178796,COCO_val2014_000000178796.jpg,4,attribute_spatial_swap,True,on,under,,,a giraffe on the ground behind a fence in a structure,a giraffe under the ground behind a fence in a structure
6331,277051,COCO_val2014_000000277051.jpg,0,attribute_spatial_swap,True,on,under,,,two little sparrows standing on a table by a knife,two little sparrows standing under a table by a knife
6332,277051,COCO_val2014_000000277051.jpg,1,attribute_spatial_swap,True,gray,brown,,,two gray white and brown birds a knife and a red table,two brown white and brown birds a knife and a red table
6333,277051,COCO_val2014_000000277051.jpg,2,attribute_spatial_swap,True,on top of,under,,,A couple of small birds standing on top of a table.,A couple of small birds standing under a table.
6334,277051,COCO_val2014_000000277051.jpg,3,attribute_spatial_swap,True,red,blue,,,Two sparrows sit n a table with a red tablecloth at an outdoor cafe.,Two sparrows sit n a table with a blue tablecloth at an outdoor cafe.
6335,277051,COCO_val2014_000000277051.jpg,4,attribute_spatial_swap,True,on,under,,,Two birds perched on a table near a plate of food.,Two birds perched under a table near a plate of food.
6336,443583,COCO_val2014_000000443583.jpg,0,attribute_spatial_swap,True,next to,far from,,,A giraffe standing next to a boulder on a grass covered field.,A giraffe standing far from a boulder on a grass covered field.
6337,443583,COCO_val2014_000000443583.jpg,1,attribute_spatial_swap,True,in,outside,,,A giraffe standing alone in an open field.,A giraffe standing alone outside an open field.
6339,443583,COCO_val2014_000000443583.jpg,3,attribute_spatial_swap,True,in,outside,,,A giraffe standing in a field with power lines in the background,A giraffe standing outside a field with power lines in the background
6340,443583,COCO_val2014_000000443583.jpg,4,attribute_spatial_swap,True,in,outside,,,A lone giraffe grazes freely in the open field.,A lone giraffe grazes freely outside the open field.
6341,299409,COCO_val2014_000000299409.jpg,0,attribute_spatial_swap,True,orange,purple,,,An orange road sign sitting next to a black truck.,An purple road sign sitting next to a black truck.
6342,299409,COCO_val2014_000000299409.jpg,1,attribute_spatial_swap,True,in front of,behind,,,"A sign saying ""END ROAD WORK"" is in front of a truck on a road.","A sign saying ""END ROAD WORK"" is behind a truck on a road."
6343,299409,COCO_val2014_000000299409.jpg,2,attribute_spatial_swap,True,orange,purple,,,"A bright orange sign reads ""end of roadwork"".","A bright purple sign reads ""end of roadwork""."
6344,299409,COCO_val2014_000000299409.jpg,3,attribute_spatial_swap,True,orange,purple,,,An orange sign with black lettering near a city street.,An purple sign with black lettering near a city street.
6347,448278,COCO_val2014_000000448278.jpg,1,attribute_spatial_swap,True,on top of,under,,,A herd of wild ducks swimming on top of a pond.,A herd of wild ducks swimming under a pond.
6348,448278,COCO_val2014_000000448278.jpg,2,attribute_spatial_swap,True,IN,OUTSIDE,,,DUCKS AND TWO OTHER BIRDS IN A POND.,DUCKS AND TWO OTHER BIRDS OUTSIDE A POND.
6349,448278,COCO_val2014_000000448278.jpg,3,attribute_spatial_swap,True,in,outside,,,A bunch of ducks are swimming in the dirty water.,A bunch of ducks are swimming outside the dirty water.
6350,448278,COCO_val2014_000000448278.jpg,4,attribute_spatial_swap,True,in,outside,,,Ducks and birds swim through weeds in a pond.,Ducks and birds swim through weeds outside a pond.
6351,278934,COCO_val2014_000000278934.jpg,0,attribute_spatial_swap,True,in,outside,,,Two guys in coats standing next to a stop sign,Two guys outside coats standing next to a stop sign
6352,278934,COCO_val2014_000000278934.jpg,1,attribute_spatial_swap,True,in,outside,,,Two people against a stop sign in a foreign country,Two people against a stop sign outside a foreign country
6354,278934,COCO_val2014_000000278934.jpg,3,attribute_spatial_swap,True,near,far from,,,two people stand near a stop sign wit ha sky background,two people stand far from a stop sign wit ha sky background
6356,185789,COCO_val2014_000000185789.jpg,0,attribute_spatial_swap,True,red,blue,,,A red and yellow train moves past a modern building.,A blue and yellow train moves past a modern building.
6358,185789,COCO_val2014_000000185789.jpg,2,attribute_spatial_swap,True,near,far from,,,A very bright colored train near a big building.,A very bright colored train far from a big building.
6359,185789,COCO_val2014_000000185789.jpg,3,attribute_spatial_swap,True,in front of,behind,,,A train passes in front of a building as it comes down the tracks.,A train passes behind a building as it comes down the tracks.
6360,185789,COCO_val2014_000000185789.jpg,4,attribute_spatial_swap,True,in front of,behind,,,A small train is traveling in front of the building.,A small train is traveling behind the building.
6361,406377,COCO_val2014_000000406377.jpg,0,attribute_spatial_swap,True,white,black,,,A train trailing a plume of white smoke crosses a bridge.,A train trailing a plume of black smoke crosses a bridge.
6362,406377,COCO_val2014_000000406377.jpg,1,attribute_spatial_swap,True,green,yellow,,,A green and red train traveling on an elevated train track above a bridge.,A yellow and red train traveling on an elevated train track above a bridge.
6363,406377,COCO_val2014_000000406377.jpg,2,attribute_spatial_swap,True,red,blue,,,A red and green train traveling on an elevated train strack.,A blue and green train traveling on an elevated train strack.
6366,406377,COCO_val2014_000000406377.jpg,5,attribute_spatial_swap,True,on,under,,,A train on a bridge moving past a neighborhood.,A train under a bridge moving past a neighborhood.
6367,161231,COCO_val2014_000000161231.jpg,0,attribute_spatial_swap,True,on,under,,,A couple of large long trains on a track.,A couple of large long trains under a track.
6368,161231,COCO_val2014_000000161231.jpg,1,attribute_spatial_swap,True,inside,outside,,,Two trains sitting inside of a train station.,Two trains sitting outside of a train station.
6369,161231,COCO_val2014_000000161231.jpg,2,attribute_spatial_swap,True,in,outside,,,two trains sitting in a station with people approaching them,two trains sitting outside a station with people approaching them
6370,161231,COCO_val2014_000000161231.jpg,3,attribute_spatial_swap,True,next to,far from,,,a couple of trains that are parked next to each other,a couple of trains that are parked far from each other
6371,161231,COCO_val2014_000000161231.jpg,4,attribute_spatial_swap,True,beside,away from,,,Two metro trains are parked beside each other.,Two metro trains are parked away from each other.
6373,503183,COCO_val2014_000000503183.jpg,1,attribute_spatial_swap,True,in,outside,,,There is a toy doll stuck in the middle of two parking meters.,There is a toy doll stuck outside the middle of two parking meters.
6375,503183,COCO_val2014_000000503183.jpg,3,attribute_spatial_swap,True,brown,gray,,,A brown-haired female doll is suspended between two parking meters.,A gray-haired female doll is suspended between two parking meters.
6376,503183,COCO_val2014_000000503183.jpg,4,attribute_spatial_swap,True,in,outside,,,A doll is squeezed in between two parking meters.,A doll is squeezed outside between two parking meters.
6377,321195,COCO_val2014_000000321195.jpg,0,attribute_spatial_swap,True,in,outside,,,A car parked in a metered parking spot.,A car parked outside a metered parking spot.
6378,321195,COCO_val2014_000000321195.jpg,1,attribute_spatial_swap,True,Black,White,,,Black sports car sitting in a parking lot.,White sports car sitting in a parking lot.
6379,321195,COCO_val2014_000000321195.jpg,2,attribute_spatial_swap,True,black,white,,,A stylish black BMW parked at a city meter,A stylish white BMW parked at a city meter
6380,321195,COCO_val2014_000000321195.jpg,3,attribute_spatial_swap,True,black,white,,,A black BMW coupe sits parked near several less expensive looking cars.,A white BMW coupe sits parked near several less expensive looking cars.
6381,321195,COCO_val2014_000000321195.jpg,4,attribute_spatial_swap,True,in,outside,,,The cars are parked in the parking lot.,The cars are parked outside the parking lot.
6382,114348,COCO_val2014_000000114348.jpg,0,attribute_spatial_swap,True,next to,far from,,,A parking meter sitting next to a street with parked cars.,A parking meter sitting far from a street with parked cars.
6383,114348,COCO_val2014_000000114348.jpg,1,attribute_spatial_swap,True,on,under,,,A parking meter between two cars on a city street.,A parking meter between two cars under a city street.
6385,114348,COCO_val2014_000000114348.jpg,3,attribute_spatial_swap,True,on,under,,,Two parking meters on the side of a busy street.,Two parking meters under the side of a busy street.
6387,227164,COCO_val2014_000000227164.jpg,0,attribute_spatial_swap,True,in,outside,,,An old rusted pickup truck sitting in a field.,An old rusted pickup truck sitting outside a field.
6388,227164,COCO_val2014_000000227164.jpg,1,attribute_spatial_swap,True,on,under,,,A rusted out old truck sitting on a lush green field surrounded by mountains and trees.,A rusted out old truck sitting under a lush green field surrounded by mountains and trees.
6389,227164,COCO_val2014_000000227164.jpg,2,attribute_spatial_swap,True,in,outside,,,A old car sits in the middle of a field.,A old car sits outside the middle of a field.
6390,227164,COCO_val2014_000000227164.jpg,3,attribute_spatial_swap,True,in,outside,,,A rusted-out farm truck in a mountain field beside trees.,A rusted-out farm truck outside a mountain field beside trees.
6391,227164,COCO_val2014_000000227164.jpg,4,attribute_spatial_swap,True,red,blue,,,"An old, red truck sits in the foothills of a mountain.","An old, blue truck sits in the foothills of a mountain."
6392,93948,COCO_val2014_000000093948.jpg,0,attribute_spatial_swap,True,next to,far from,,,A cat standing next to a plate on a computer.,A cat standing far from a plate on a computer.
6393,93948,COCO_val2014_000000093948.jpg,1,attribute_spatial_swap,True,on,under,,,A can laying on a desk in front of a computer.,A can laying under a desk in front of a computer.
6394,93948,COCO_val2014_000000093948.jpg,2,attribute_spatial_swap,True,next to,far from,,,A cat sits next to a plate that sits in front of a computer screen.,A cat sits far from a plate that sits in front of a computer screen.
6396,93948,COCO_val2014_000000093948.jpg,4,attribute_spatial_swap,True,on,under,,,A cat sitting on a desk eating off a plate.,A cat sitting under a desk eating off a plate.
6397,154095,COCO_val2014_000000154095.jpg,0,attribute_spatial_swap,True,white,black,,,A white bed with a rucksack and bag on it.,A black bed with a rucksack and bag on it.
6398,154095,COCO_val2014_000000154095.jpg,1,attribute_spatial_swap,True,on,under,,,Luggage backpacks stuffed and sitting on bed next to tv with bananas on top,Luggage backpacks stuffed and sitting under bed next to tv with bananas on top
6399,154095,COCO_val2014_000000154095.jpg,2,attribute_spatial_swap,True,on,under,,,A backpackers gear is laid out on the bed.,A backpackers gear is laid out under the bed.
6400,154095,COCO_val2014_000000154095.jpg,3,attribute_spatial_swap,True,on,under,,,three book bags on the ground next to a tv,three book bags under the ground next to a tv
6401,154095,COCO_val2014_000000154095.jpg,4,attribute_spatial_swap,True,on,under,,,A bed has several duffle bags on it.,A bed has several duffle bags under it.
6402,94306,COCO_val2014_000000094306.jpg,0,attribute_spatial_swap,True,in,outside,,,A yack and a baby in the forest with long white horns,A yack and a baby outside the forest with long white horns
6403,94306,COCO_val2014_000000094306.jpg,1,attribute_spatial_swap,True,next to,far from,,,A bull with massive long horns  standing next to a baby.,A bull with massive long horns  standing far from a baby.
6404,94306,COCO_val2014_000000094306.jpg,2,attribute_spatial_swap,True,IN,OUTSIDE,,,THERE IS AN ADULT AND A BABY ANIMAL IN THE WOODS,THERE IS AN ADULT AND A BABY ANIMAL OUTSIDE THE WOODS
6405,94306,COCO_val2014_000000094306.jpg,3,attribute_spatial_swap,True,next to,far from,,,An ox with extremely large horns next to its calf,An ox with extremely large horns far from its calf
6407,197458,COCO_val2014_000000197458.jpg,0,attribute_spatial_swap,True,in,outside,,,A cat sleeping in a person's lap; the cat is also on this person's laptop.,A cat sleeping outside a person's lap; the cat is also on this person's laptop.
6408,197458,COCO_val2014_000000197458.jpg,1,attribute_spatial_swap,True,in front of,behind,,,A cat laying in front of a laptop.,A cat laying behind a laptop.
6409,197458,COCO_val2014_000000197458.jpg,2,attribute_spatial_swap,True,on,under,,,Close-up of a cat's face as he sleeps on a laptop.,Close-up of a cat's face as he sleeps under a laptop.
6410,197458,COCO_val2014_000000197458.jpg,3,attribute_spatial_swap,True,in front of,behind,,,Close up of cat sleeping in front of a laptop,Close up of cat sleeping behind a laptop
6411,197458,COCO_val2014_000000197458.jpg,4,attribute_spatial_swap,True,next to,far from,,,A sleeping cat lying next to a laptop on a desk.,A sleeping cat lying far from a laptop on a desk.
6412,448627,COCO_val2014_000000448627.jpg,0,attribute_spatial_swap,True,on,under,,,A cat that is laying on a computer keyboard.,A cat that is laying under a computer keyboard.
6413,448627,COCO_val2014_000000448627.jpg,1,attribute_spatial_swap,True,grey,brown,,,A grey cat peers at a computer keyboard.,A brown cat peers at a computer keyboard.
6414,448627,COCO_val2014_000000448627.jpg,2,attribute_spatial_swap,True,on,under,,,A kitty playing with the keyboard on a laptop,A kitty playing with the keyboard under a laptop
6417,119134,COCO_val2014_000000119134.jpg,0,attribute_spatial_swap,True,in,outside,,,A woman sitting in a chair while holding a young child.,A woman sitting outside a chair while holding a young child.
6418,119134,COCO_val2014_000000119134.jpg,1,attribute_spatial_swap,True,on,under,,,A person holding a young boy on their lap.,A person holding a young boy under their lap.
6419,119134,COCO_val2014_000000119134.jpg,2,attribute_spatial_swap,True,on,under,,,a person with a child on their lap,a person with a child under their lap
6421,119134,COCO_val2014_000000119134.jpg,4,attribute_spatial_swap,True,in,outside,,,a smiling parent and child posing for a picture in the kitchen.,a smiling parent and child posing for a picture outside the kitchen.
6422,61564,COCO_val2014_000000061564.jpg,0,attribute_spatial_swap,True,in,outside,,,Three elephants standing in the grass near water.,Three elephants standing outside the grass near water.
6425,61564,COCO_val2014_000000061564.jpg,3,attribute_spatial_swap,True,in,outside,,,Three elephants at a pond in a dry area drinking water.,Three elephants at a pond outside a dry area drinking water.
6428,89487,COCO_val2014_000000089487.jpg,1,attribute_spatial_swap,True,next to,far from,,,Two men standing next to each other while surrounded by people.,Two men standing far from each other while surrounded by people.
6430,89487,COCO_val2014_000000089487.jpg,3,attribute_spatial_swap,True,in,outside,,,Two men surrounded by a crowd in colorful clothing smiling.,Two men surrounded by a crowd outside colorful clothing smiling.
6431,89487,COCO_val2014_000000089487.jpg,4,attribute_spatial_swap,True,in,outside,,,Two men dressed in suits posing for a picture together.,Two men dressed outside suits posing for a picture together.
6432,383513,COCO_val2014_000000383513.jpg,0,attribute_spatial_swap,True,in,outside,,,Team of rowers in a specially designed boat in swamp,Team of rowers outside a specially designed boat in swamp
6433,383513,COCO_val2014_000000383513.jpg,1,attribute_spatial_swap,True,on,under,,,A boat with four people on it sailing in the water.,A boat with four people under it sailing in the water.
6434,383513,COCO_val2014_000000383513.jpg,2,attribute_spatial_swap,True,in,outside,,,Four people are rowing a long boat in a body of water.,Four people are rowing a long boat outside a body of water.
6435,383513,COCO_val2014_000000383513.jpg,3,attribute_spatial_swap,True,on,under,,,a number of people riding on a small boat,a number of people riding under a small boat
6436,383513,COCO_val2014_000000383513.jpg,4,attribute_spatial_swap,True,in,outside,,,The people is sitting in the middle of the blue water,The people is sitting outside the middle of the blue water
6437,238449,COCO_val2014_000000238449.jpg,0,attribute_spatial_swap,True,next to,far from,,,A kid standing next to a globe in a room.,A kid standing far from a globe in a room.
6438,238449,COCO_val2014_000000238449.jpg,1,attribute_spatial_swap,True,white,black,,,"A young boy wearing a white dress shirt and tie, standing next to a world globe.","A young boy wearing a black dress shirt and tie, standing next to a world globe."
6439,238449,COCO_val2014_000000238449.jpg,2,attribute_spatial_swap,True,in,outside,,,Boy in a tie poses in front of a standing globe.,Boy outside a tie poses in front of a standing globe.
6440,238449,COCO_val2014_000000238449.jpg,3,attribute_spatial_swap,True,in,outside,,,A boy in a tie and dress shirt standing by a globe,A boy outside a tie and dress shirt standing by a globe
6441,238449,COCO_val2014_000000238449.jpg,4,attribute_spatial_swap,True,next to,far from,,,A young boy that is standing next to a globe.,A young boy that is standing far from a globe.
6444,136117,COCO_val2014_000000136117.jpg,2,attribute_spatial_swap,True,on,under,,,Two open suitcases filled with snack food on a bed.,Two open suitcases filled with snack food under a bed.
6445,136117,COCO_val2014_000000136117.jpg,3,attribute_spatial_swap,True,on,under,,,Two suitcases full os small packages on a bed.,Two suitcases full os small packages under a bed.
6446,136117,COCO_val2014_000000136117.jpg,4,attribute_spatial_swap,True,on,under,,,Two suitcases on a bed filled with different items.,Two suitcases under a bed filled with different items.
6448,240784,COCO_val2014_000000240784.jpg,1,attribute_spatial_swap,True,behind,in front of,,,Luggage hidden behind a fence while a man makes a cell phone call,Luggage hidden in front of a fence while a man makes a cell phone call
6449,240784,COCO_val2014_000000240784.jpg,2,attribute_spatial_swap,True,gray,brown,,,A piece of luggage sitting up against a gray wall.,A piece of luggage sitting up against a brown wall.
6450,240784,COCO_val2014_000000240784.jpg,3,attribute_spatial_swap,True,next to,far from,,,A person with a backpack is standing next to a doorway with luggage on the other side.,A person with a backpack is standing far from a doorway with luggage on the other side.
6451,240784,COCO_val2014_000000240784.jpg,4,attribute_spatial_swap,True,on,under,,,A man on the phone near luggage by a gate.,A man under the phone near luggage by a gate.
6453,324500,COCO_val2014_000000324500.jpg,1,attribute_spatial_swap,True,on,under,,,A person is on a paddle board near another person with a dog.,A person is under a paddle board near another person with a dog.
6454,324500,COCO_val2014_000000324500.jpg,2,attribute_spatial_swap,True,behind,in front of,,,"The woman rows her surfboard across the water, as her dog fearfully stands behind her hoping he doesn't fall into a watery grave.","The woman rows her surfboard across the water, as her dog fearfully stands in front of her hoping he doesn't fall into a watery grave."
6456,324500,COCO_val2014_000000324500.jpg,4,attribute_spatial_swap,True,on,under,,,two men and a dog paddling on surfboards,two men and a dog paddling under surfboards
6457,528575,COCO_val2014_000000528575.jpg,0,attribute_spatial_swap,True,in,outside,,,A boy asleep in bed with his Christmas teddy bear,A boy asleep outside bed with his Christmas teddy bear
6458,528575,COCO_val2014_000000528575.jpg,1,attribute_spatial_swap,True,on,under,,,A young boy laying on a bed with a teddy bear.,A young boy laying under a bed with a teddy bear.
6459,528575,COCO_val2014_000000528575.jpg,2,attribute_spatial_swap,True,in,outside,,,a small boy is sleeping in a bed,a small boy is sleeping outside a bed
6460,528575,COCO_val2014_000000528575.jpg,3,attribute_spatial_swap,True,on,under,,,A young boy is sleeping with stuffed animals on his pillows.,A young boy is sleeping with stuffed animals under his pillows.
6461,528575,COCO_val2014_000000528575.jpg,4,attribute_spatial_swap,True,in,outside,,,A little boy is sleeping in bed with some teddy bears.,A little boy is sleeping outside bed with some teddy bears.
6462,365139,COCO_val2014_000000365139.jpg,0,attribute_spatial_swap,True,in,outside,,,a small dog is standing in a sink,a small dog is standing outside a sink
6463,365139,COCO_val2014_000000365139.jpg,1,attribute_spatial_swap,True,in,outside,,,The dog is in the kitchen sink and pizza is on the counter.,The dog is outside the kitchen sink and pizza is on the counter.
6464,365139,COCO_val2014_000000365139.jpg,2,attribute_spatial_swap,True,yellow,green,,,A small yellow dog in a kitchen sink.,A small green dog in a kitchen sink.
6465,365139,COCO_val2014_000000365139.jpg,3,attribute_spatial_swap,True,inside,outside,,,A small dog standing inside of a metal sink.,A small dog standing outside of a metal sink.
6466,365139,COCO_val2014_000000365139.jpg,4,attribute_spatial_swap,True,in,outside,,,A small dog is sitting in the sink in a kitchen.,A small dog is sitting outside the sink in a kitchen.
6467,526560,COCO_val2014_000000526560.jpg,0,attribute_spatial_swap,True,next to,far from,,,Zebra standing next to fence in grassy area.,Zebra standing far from fence in grassy area.
6468,526560,COCO_val2014_000000526560.jpg,1,attribute_spatial_swap,True,in,outside,,,The zebra is in the field standing all alone.,The zebra is outside the field standing all alone.
6469,526560,COCO_val2014_000000526560.jpg,2,attribute_spatial_swap,True,in,outside,,,A zebra standing in a field taking a break.,A zebra standing outside a field taking a break.
6470,526560,COCO_val2014_000000526560.jpg,3,attribute_spatial_swap,True,outside,inside,,,A zebra is standing outside in the grass near a fence.,A zebra is standing inside in the grass near a fence.
6471,526560,COCO_val2014_000000526560.jpg,4,attribute_spatial_swap,True,next to,far from,,,A zebra standing next to a fence in front of some trees.,A zebra standing far from a fence in front of some trees.
6472,299533,COCO_val2014_000000299533.jpg,0,attribute_spatial_swap,True,in,outside,,,A couple of pony's standing in the middle of a forest.,A couple of pony's standing outside the middle of a forest.
6473,299533,COCO_val2014_000000299533.jpg,1,attribute_spatial_swap,True,beside,away from,,,Two horses are standing beside a baby horse.,Two horses are standing away from a baby horse.
6474,299533,COCO_val2014_000000299533.jpg,2,attribute_spatial_swap,True,in,outside,,,a couple of horses are standing in a field,a couple of horses are standing outside a field
6475,299533,COCO_val2014_000000299533.jpg,3,attribute_spatial_swap,True,next to,far from,,,Two horses standing a field of grass next to a young horse.,Two horses standing a field of grass far from a young horse.
6477,16491,COCO_val2014_000000016491.jpg,0,attribute_spatial_swap,True,on,under,,,a number of baseball players on a field,a number of baseball players under a field
6478,16491,COCO_val2014_000000016491.jpg,1,attribute_spatial_swap,True,on,under,,,a group of baseball players standing on a baseball diamond,a group of baseball players standing under a baseball diamond
6479,16491,COCO_val2014_000000016491.jpg,2,attribute_spatial_swap,True,in,outside,,,Action in the infield of a professional baseball game.,Action outside the infield of a professional baseball game.
6481,16491,COCO_val2014_000000016491.jpg,4,attribute_spatial_swap,True,on top of,under,,,A group of baseball player standing on top of a field.,A group of baseball player standing under a field.
6482,19167,COCO_val2014_000000019167.jpg,0,attribute_spatial_swap,True,in,outside,,,Oranges and a leaf are in a silver colander.,Oranges and a leaf are outside a silver colander.
6483,19167,COCO_val2014_000000019167.jpg,1,attribute_spatial_swap,True,green,yellow,,,A metal bowl is filled with oranges and a green leaf.,A metal bowl is filled with oranges and a yellow leaf.
6484,19167,COCO_val2014_000000019167.jpg,2,attribute_spatial_swap,True,in,outside,,,A bunch of oranges are in a strainer.,A bunch of oranges are outside a strainer.
6487,281924,COCO_val2014_000000281924.jpg,0,attribute_spatial_swap,True,on,under,,,There is one slice of pizza left on the plate.,There is one slice of pizza left under the plate.
6488,281924,COCO_val2014_000000281924.jpg,1,attribute_spatial_swap,True,on,under,,,A slice of pizza with pepperoni and pineapple on it.,A slice of pizza with pepperoni and pineapple under it.
6490,281924,COCO_val2014_000000281924.jpg,3,attribute_spatial_swap,True,on,under,,,A slice of pizza that's sitting on a plate on the table.,A slice of pizza that's sitting under a plate on the table.
6491,281924,COCO_val2014_000000281924.jpg,4,attribute_spatial_swap,True,on,under,,,There is a slice of pizza with pepperoni and pineapple on it.,There is a slice of pizza with pepperoni and pineapple under it.
6493,358664,COCO_val2014_000000358664.jpg,1,attribute_spatial_swap,True,in,outside,,,"Two men in a drained pool, one on a skateboard the other holding a skateboard.","Two men outside a drained pool, one on a skateboard the other holding a skateboard."
6494,358664,COCO_val2014_000000358664.jpg,2,attribute_spatial_swap,True,in,outside,,,Two guys are skateboarding in an empty pool.,Two guys are skateboarding outside an empty pool.
6496,358664,COCO_val2014_000000358664.jpg,4,attribute_spatial_swap,True,on,under,,,A person on a skateboard on a ramp.,A person under a skateboard on a ramp.
