row_id,image_id,filename,caption_index,perturbation,applied,source,target,template_id,template_name,caption_original,caption_corrupted
5596,447087,COCO_val2014_000000447087.jpg,0,object_swap,True,table,bench,,,A table topped with lots of flowers in gold vases.,A bench topped with lots of flowers in gold vases.
5597,447087,COCO_val2014_000000447087.jpg,1,object_swap,True,table,bench,,,A large table with many vases of flowers.,A large bench with many vases of flowers.
5598,447087,COCO_val2014_000000447087.jpg,2,object_swap,True,table,bench,,,A bunch of flowers set out on a table,A bunch of flowers set out on a bench
5600,447087,COCO_val2014_000000447087.jpg,4,object_swap,True,table,bench,,,Several vases on a table with different flowers in them.,Several vases on a bench with different flowers in them.
5602,436426,COCO_val2014_000000436426.jpg,1,object_swap,True,phone,remote,,,A cell phone flipped open near a lamp.,A cell remote flipped open near a lamp.
5603,436426,COCO_val2014_000000436426.jpg,2,object_swap,True,phone,remote,,,A flip up cell phone with keypad on top of a book,A flip up cell remote with keypad on top of a book
5604,436426,COCO_val2014_000000436426.jpg,3,object_swap,True,phone,remote,,,A grey flip phone on a table next to a lamp.,A grey flip remote on a table next to a lamp.
5605,436426,COCO_val2014_000000436426.jpg,4,object_swap,True,table,bench,,,An electronic device on a table next to a lamp.,An electronic device on a bench next to a lamp.
5606,564091,COCO_val2014_000000564091.jpg,0,object_swap,True,woman,man,,,A woman is sitting at her jewelry display and talking on the phone.,A man is sitting at her jewelry display and talking on the phone.
5607,564091,COCO_val2014_000000564091.jpg,1,object_swap,True,woman,man,,,A woman talks on the phone in front of a jewelry display,A man talks on the phone in front of a jewelry display
5608,564091,COCO_val2014_000000564091.jpg,2,object_swap,True,woman,man,,,a woman selling jewelry laid on a blanket on the sidewalk,a man selling jewelry laid on a blanket on the sidewalk
5609,564091,COCO_val2014_000000564091.jpg,3,object_swap,True,woman,man,,,woman talking on cell phone while doing arts and crafts.,man talking on cell phone while doing arts and crafts.
5610,564091,COCO_val2014_000000564091.jpg,4,object_swap,True,woman,man,,,A woman sitting next to a display on the ground of jewelry is talking on the phone.,A man sitting next to a display on the ground of jewelry is talking on the phone.
5611,209935,COCO_val2014_000000209935.jpg,0,object_swap,True,clock,tv,,,A clock tower next to a street and a body of water.,A tv tower next to a street and a body of water.
5612,209935,COCO_val2014_000000209935.jpg,1,object_swap,True,clock,tv,,,A clock tower lit up by the bay,A tv tower lit up by the bay
5613,209935,COCO_val2014_000000209935.jpg,2,object_swap,True,clock,tv,,,A round clock on a colorful tower near a harbor.,A round tv on a colorful tower near a harbor.
5614,209935,COCO_val2014_000000209935.jpg,3,object_swap,True,clock,tv,,,A large clock tower is lit up on a shore.,A large tv tower is lit up on a shore.
5615,209935,COCO_val2014_000000209935.jpg,4,object_swap,True,clock,tv,,,A tall clock tower stands near a body of water and a light post.,A tall tv tower stands near a body of water and a light post.
5621,559550,COCO_val2014_000000559550.jpg,0,object_swap,True,table,bench,,,Two children are eating while sitting at a table.,Two children are eating while sitting at a bench.
5623,559550,COCO_val2014_000000559550.jpg,2,object_swap,True,boy,girl,,,A boy and a girl sitting in highchairs at a table.,A girl and a girl sitting in highchairs at a table.
5624,559550,COCO_val2014_000000559550.jpg,3,object_swap,True,Girl,Boy,,,Girl in high chair reaching for something while Brother watches.,Boy in high chair reaching for something while Brother watches.
5625,559550,COCO_val2014_000000559550.jpg,4,object_swap,True,girl,boy,,,The little girl doesn't want to keep sitting in her seat.,The little boy doesn't want to keep sitting in her seat.
5626,377730,COCO_val2014_000000377730.jpg,0,object_swap,True,man,woman,,,"A group of people at a party, listening to a man talk.","A group of people at a party, listening to a woman talk."
5627,377730,COCO_val2014_000000377730.jpg,1,object_swap,True,table,bench,,,Four people convesate around a table covered with wine bottles.,Four people convesate around a bench covered with wine bottles.
5630,377730,COCO_val2014_000000377730.jpg,4,object_swap,True,man,woman,,,A man expressing something as others listen and hold wine glasses.,A woman expressing something as others listen and hold wine glasses.
5631,257187,COCO_val2014_000000257187.jpg,0,object_swap,True,bottle,cup,,,Two female friends posing with a bottle of wine.,Two female friends posing with a cup of wine.
5632,257187,COCO_val2014_000000257187.jpg,1,object_swap,True,bottle,cup,,,Two women drinking wine and holding a bottle.,Two women drinking wine and holding a cup.
5633,257187,COCO_val2014_000000257187.jpg,2,object_swap,True,woman,man,,,One woman holds a bottle of wine and another woman holds a glass,One man holds a bottle of wine and another woman holds a glass
5634,257187,COCO_val2014_000000257187.jpg,3,object_swap,True,bottle,cup,,,Two young women are sharing a bottle of wine.,Two young women are sharing a cup of wine.
5639,154931,COCO_val2014_000000154931.jpg,3,object_swap,True,table,bench,,,A table full of Greek food lunch at a small cafe,A bench full of Greek food lunch at a small cafe
5640,154931,COCO_val2014_000000154931.jpg,4,object_swap,True,table,bench,,,A table full of an assortment of foods and glasses.,A bench full of an assortment of foods and glasses.
5641,276127,COCO_val2014_000000276127.jpg,0,object_swap,True,table,bench,,,A table set for a traditional Thanksgiving dinner.,A bench set for a traditional Thanksgiving dinner.
5642,276127,COCO_val2014_000000276127.jpg,1,object_swap,True,table,bench,,,A Thanksgiving turkey with stuffing rolls and pumpkin pie sitting on a small white table.,A Thanksgiving turkey with stuffing rolls and pumpkin pie sitting on a small white bench.
5643,276127,COCO_val2014_000000276127.jpg,2,object_swap,True,table,bench,,,the table is set with many things to eat.,the bench is set with many things to eat.
5644,276127,COCO_val2014_000000276127.jpg,3,object_swap,True,table,bench,,,A Thanksgiving Day meal is prepped on the table.,A Thanksgiving Day meal is prepped on the bench.
5645,276127,COCO_val2014_000000276127.jpg,4,object_swap,True,table,bench,,,"The table has a turkey, rolls, and a pumpkin pie on it.","The bench has a turkey, rolls, and a pumpkin pie on it."
5646,476925,COCO_val2014_000000476925.jpg,0,object_swap,True,man,woman,,,A man sitting on a top of a green couch.,A woman sitting on a top of a green couch.
5648,476925,COCO_val2014_000000476925.jpg,2,object_swap,True,man,woman,,,A man that is sitting on a couch.,A woman that is sitting on a couch.
5649,476925,COCO_val2014_000000476925.jpg,3,object_swap,True,man,woman,,,An elderly man is sitting on a couch.,An elderly woman is sitting on a couch.
5650,476925,COCO_val2014_000000476925.jpg,4,object_swap,True,man,woman,,,this is a man sitting on a green couch,this is a woman sitting on a green couch
5651,316694,COCO_val2014_000000316694.jpg,0,object_swap,True,dog,cat,,,A small black dog on a leash next to a bike.,A small black cat on a leash next to a bike.
5652,316694,COCO_val2014_000000316694.jpg,1,object_swap,True,Dog,Cat,,,Dog standing next to bike while tied to the bike rack.,Cat standing next to bike while tied to the bike rack.
5653,316694,COCO_val2014_000000316694.jpg,2,object_swap,True,dog,cat,,,A dog is chained to a bike post locked up.,A cat is chained to a bike post locked up.
5654,316694,COCO_val2014_000000316694.jpg,3,object_swap,True,dog,cat,,,A dog with a rope attached to its neck is standing on a sidewalk next to a bicycle.,A cat with a rope attached to its neck is standing on a sidewalk next to a bicycle.
5655,316694,COCO_val2014_000000316694.jpg,4,object_swap,True,dog,cat,,,A dog on a leash is next to a bicycle.,A cat on a leash is next to a bicycle.
5661,523175,COCO_val2014_000000523175.jpg,0,object_swap,True,bowl,plate,,,A bowl that has soup and a spoon in it.,A plate that has soup and a spoon in it.
5662,523175,COCO_val2014_000000523175.jpg,1,object_swap,True,bowl,plate,,,a big bowl with some food inside of it,a big plate with some food inside of it
5663,523175,COCO_val2014_000000523175.jpg,2,object_swap,True,bowl,plate,,,A spoon resting in a bowl of vegetable soup.,A spoon resting in a plate of vegetable soup.
5664,523175,COCO_val2014_000000523175.jpg,3,object_swap,True,bowl,plate,,,A spoon resting on the edge of a bowl of soup.,A spoon resting on the edge of a plate of soup.
5665,523175,COCO_val2014_000000523175.jpg,4,object_swap,True,bowl,plate,,,A bowl of vegetable and rice soup with a spoon in it.,A plate of vegetable and rice soup with a spoon in it.
5666,9801,COCO_val2014_000000009801.jpg,0,object_swap,True,person,dog,,,A person near a bike and a car on a street.,A dog near a bike and a car on a street.
5667,9801,COCO_val2014_000000009801.jpg,1,object_swap,True,motorcycle,bicycle,,,A parked motorcycle with a cat and a person leaning on top of it.,A parked bicycle with a cat and a person leaning on top of it.
5668,9801,COCO_val2014_000000009801.jpg,2,object_swap,True,woman,man,,,A woman is next to a scooter and cat.,A man is next to a scooter and cat.
5669,9801,COCO_val2014_000000009801.jpg,3,object_swap,True,woman,man,,,a woman is looking at a cat on a bike,a man is looking at a cat on a bike
5670,9801,COCO_val2014_000000009801.jpg,4,object_swap,True,cat,dog,,,A cat sitting on a motorcycle that is parked in a driveway.,A dog sitting on a motorcycle that is parked in a driveway.
5671,457683,COCO_val2014_000000457683.jpg,0,object_swap,True,motorcycle,bicycle,,,The motorcycle has a large cargo box attached to the seat.,The bicycle has a large cargo box attached to the seat.
5672,457683,COCO_val2014_000000457683.jpg,1,object_swap,True,motorcycle,bicycle,,,A blue motorcycle with a luggage compartment parked at a driveway.,A blue bicycle with a luggage compartment parked at a driveway.
5673,457683,COCO_val2014_000000457683.jpg,2,object_swap,True,motorcycle,bicycle,,,A motorcycle is parked on a sidewalk in front of a yard.,A bicycle is parked on a sidewalk in front of a yard.
5674,457683,COCO_val2014_000000457683.jpg,3,object_swap,True,motorcycle,bicycle,,,The motorcycle has a compartment attached on the back to hold items for the rider.,The bicycle has a compartment attached on the back to hold items for the rider.
5675,457683,COCO_val2014_000000457683.jpg,4,object_swap,True,motorcycle,bicycle,,,A motorcycle with a storage compartment on back.,A bicycle with a storage compartment on back.
5677,139567,COCO_val2014_000000139567.jpg,1,object_swap,True,horse,bicycle,,,A horse in a grassy field in front of a historic looking building with a steeple.,A bicycle in a grassy field in front of a historic looking building with a steeple.
5678,139567,COCO_val2014_000000139567.jpg,2,object_swap,True,horse,bicycle,,,A horse is on the grass by a tall building.,A bicycle is on the grass by a tall building.
5679,139567,COCO_val2014_000000139567.jpg,3,object_swap,True,HORSE,BICYCLE,,,"BROWN HORSE OUT ON THE LAWN, IN FRONT OF A CHURCH","BROWN BICYCLE OUT ON THE LAWN, IN FRONT OF A CHURCH"
5680,139567,COCO_val2014_000000139567.jpg,4,object_swap,True,horse,bicycle,,,horse grazing in field next to old church,bicycle grazing in field next to old church
5681,168580,COCO_val2014_000000168580.jpg,0,object_swap,True,person,dog,,,A person sitting on a motor bike on a street.,A dog sitting on a motor bike on a street.
5682,168580,COCO_val2014_000000168580.jpg,1,object_swap,True,Motorcycle,Bicycle,,,Motorcycle police officer riding through the city,Bicycle police officer riding through the city
5683,168580,COCO_val2014_000000168580.jpg,2,object_swap,True,man,woman,,,a man with a helmet riding on a motorcycle,a woman with a helmet riding on a motorcycle
5685,168580,COCO_val2014_000000168580.jpg,4,object_swap,True,motorcycle,bicycle,,,A cop on a motorcycle speeds down the street.,A cop on a bicycle speeds down the street.
5687,571518,COCO_val2014_000000571518.jpg,1,object_swap,True,table,bench,,,A table filled with bunches on yellow and green bananas.,A bench filled with bunches on yellow and green bananas.
5691,500446,COCO_val2014_000000500446.jpg,0,object_swap,True,clock,tv,,,A large clock mounted to the face of a buildings entrance.,A large tv mounted to the face of a buildings entrance.
5692,500446,COCO_val2014_000000500446.jpg,1,object_swap,True,clock,tv,,,a clock in the wall of a building above a doorway,a tv in the wall of a building above a doorway
5693,500446,COCO_val2014_000000500446.jpg,2,object_swap,True,clock,tv,,,An old clock above a door in an archway.,An old tv above a door in an archway.
5694,500446,COCO_val2014_000000500446.jpg,3,object_swap,True,clock,tv,,,a clock in the wall above a big window,a tv in the wall above a big window
5695,500446,COCO_val2014_000000500446.jpg,4,object_swap,True,clock,tv,,,A rusted old clock is inset over a set of exterior doors.,A rusted old tv is inset over a set of exterior doors.
5696,31965,COCO_val2014_000000031965.jpg,0,object_swap,True,person,dog,,,A person on a motorcycle passing a mountain on a road.,A dog on a motorcycle passing a mountain on a road.
5697,31965,COCO_val2014_000000031965.jpg,1,object_swap,True,bike,horse,,,a fast bike driven on curb next to a mountain,a fast horse driven on curb next to a mountain
5698,31965,COCO_val2014_000000031965.jpg,2,object_swap,True,motorcycle,bicycle,,,A motorcycle taking a sharp turn around a mountain corner.,A bicycle taking a sharp turn around a mountain corner.
5699,31965,COCO_val2014_000000031965.jpg,3,object_swap,True,man,woman,,,a man is riding a red motorcycle on the street,a woman is riding a red motorcycle on the street
5700,31965,COCO_val2014_000000031965.jpg,4,object_swap,True,motorcycle,bicycle,,,some motorcycle riders on a road and some trees,some bicycle riders on a road and some trees
5702,355370,COCO_val2014_000000355370.jpg,1,object_swap,True,airplane,boat,,,There are many people climbing the stairs into the airplane.,There are many people climbing the stairs into the boat.
5703,355370,COCO_val2014_000000355370.jpg,2,object_swap,True,plane,boat,,,The people are getting off of the plane.,The people are getting off of the boat.
5704,355370,COCO_val2014_000000355370.jpg,3,object_swap,True,airplane,boat,,,A line of people line up stairs toward an airplane.,A line of people line up stairs toward an boat.
5711,487222,COCO_val2014_000000487222.jpg,0,object_swap,True,airplane,boat,,,there's and airplane in the sky flying over some trees,there's and boat in the sky flying over some trees
5712,487222,COCO_val2014_000000487222.jpg,1,object_swap,True,plane,boat,,,a large plane is flying over a crowd of trees,a large boat is flying over a crowd of trees
5714,487222,COCO_val2014_000000487222.jpg,3,object_swap,True,plane,boat,,,A passenger plane flies in the sky over a forest.,A passenger boat flies in the sky over a forest.
5715,487222,COCO_val2014_000000487222.jpg,4,object_swap,True,airplane,boat,,,An airplane is seen flying over several trees.,An boat is seen flying over several trees.
5722,61207,COCO_val2014_000000061207.jpg,1,object_swap,True,airplane,boat,,,An airplane flying low over a rural area.,An boat flying low over a rural area.
5724,61207,COCO_val2014_000000061207.jpg,3,object_swap,True,airplane,boat,,,An airplane is descending in the air to land.,An boat is descending in the air to land.
5725,61207,COCO_val2014_000000061207.jpg,4,object_swap,True,plane,boat,,,A low flying commercial plane descends over some homes.,A low flying commercial boat descends over some homes.
5727,34617,COCO_val2014_000000034617.jpg,1,object_swap,True,man,woman,,,The man is carrying a young giraffe in his arms.,The woman is carrying a young giraffe in his arms.
5728,34617,COCO_val2014_000000034617.jpg,2,object_swap,True,man,woman,,,A photo of a man holding a giraffe to find out how much it weighs.,A photo of a woman holding a giraffe to find out how much it weighs.
5729,34617,COCO_val2014_000000034617.jpg,3,object_swap,True,man,woman,,,Someone put a face over a baby giraffe that a man is trying to weigh.,Someone put a face over a baby giraffe that a woman is trying to weigh.
5730,34617,COCO_val2014_000000034617.jpg,4,object_swap,True,man,woman,,,"A man lifts a giraffe, which seems to have been altered","A woman lifts a giraffe, which seems to have been altered"
5731,211119,COCO_val2014_000000211119.jpg,0,object_swap,True,bench,table,,,A couple of people sitting on top of a wooden bench.,A couple of people sitting on top of a wooden table.
5732,211119,COCO_val2014_000000211119.jpg,1,object_swap,True,bench,table,,,A couple sitting on a bench by a tree in front of a building.,A couple sitting on a table by a tree in front of a building.
5733,211119,COCO_val2014_000000211119.jpg,2,object_swap,True,man,woman,,,A man and woman sitting on a park bench under a huge tree,A woman and woman sitting on a park bench under a huge tree
5734,211119,COCO_val2014_000000211119.jpg,3,object_swap,True,man,woman,,,There are a man and woman sitting on a bench under a tree,There are a woman and woman sitting on a bench under a tree
5735,211119,COCO_val2014_000000211119.jpg,4,object_swap,True,bench,table,,,Two people sitting on a bench by a tree outside a building.,Two people sitting on a table by a tree outside a building.
5757,58569,COCO_val2014_000000058569.jpg,1,object_swap,True,bus,cars,,,A red bus driving in front of a white bus.,A red cars driving in front of a white bus.
5759,58569,COCO_val2014_000000058569.jpg,3,object_swap,True,bus,cars,,,a red bus is in front of another one,a red cars is in front of another one
5776,216006,COCO_val2014_000000216006.jpg,0,object_swap,True,car,bus,,,Road signs giving directions and a car parked next to it,Road signs giving directions and a bus parked next to it
5781,345139,COCO_val2014_000000345139.jpg,0,object_swap,True,man,woman,,,A man smiling while sitting at a table drinking beer.,A woman smiling while sitting at a table drinking beer.
5782,345139,COCO_val2014_000000345139.jpg,1,object_swap,True,man,woman,,,A man that is sitting down holding a glass mug.,A woman that is sitting down holding a glass mug.
5783,345139,COCO_val2014_000000345139.jpg,2,object_swap,True,man,woman,,,A man sitting at a table with glasses of beer on them.,A woman sitting at a table with glasses of beer on them.
5784,345139,COCO_val2014_000000345139.jpg,3,object_swap,True,man,woman,,,The man in the large hat is drinking near many glasses of dark beer.,The woman in the large hat is drinking near many glasses of dark beer.
5785,345139,COCO_val2014_000000345139.jpg,4,object_swap,True,man,woman,,,A man wearing a hat sitting at a table,A woman wearing a hat sitting at a table
5786,155736,COCO_val2014_000000155736.jpg,0,object_swap,True,train,truck,,,A yellow white and green train traveling down train tracks.,A yellow white and green truck traveling down train tracks.
5787,155736,COCO_val2014_000000155736.jpg,1,object_swap,True,train,truck,,,A train under some wires at a train station,A truck under some wires at a train station
5788,155736,COCO_val2014_000000155736.jpg,2,object_swap,True,train,truck,,,a railway with train parked on a track,a railway with truck parked on a track
5789,155736,COCO_val2014_000000155736.jpg,3,object_swap,True,train,truck,,,Yellow commuter train at multi track station in urban setting.,Yellow commuter truck at multi track station in urban setting.
5790,155736,COCO_val2014_000000155736.jpg,4,object_swap,True,train,truck,,,a train is moving along at the train stop,a truck is moving along at the train stop
5793,516020,COCO_val2014_000000516020.jpg,2,object_swap,True,train,truck,,,a couple of trains that are on some train tracks,a couple of trains that are on some truck tracks
5796,508917,COCO_val2014_000000508917.jpg,0,object_swap,True,train,truck,,,A train in its full span gives the illusion of a neverending adventure.,A truck in its full span gives the illusion of a neverending adventure.
5797,508917,COCO_val2014_000000508917.jpg,1,object_swap,True,train,truck,,,Many people are gathered on the platforms of a train station.,Many people are gathered on the platforms of a truck station.
5798,508917,COCO_val2014_000000508917.jpg,2,object_swap,True,train,truck,,,a train sitting on the tracks at a station,a truck sitting on the tracks at a station
5799,508917,COCO_val2014_000000508917.jpg,3,object_swap,True,train,truck,,,The passenger train is pulling has arrived at the station.,The passenger truck is pulling has arrived at the station.
5800,508917,COCO_val2014_000000508917.jpg,4,object_swap,True,train,truck,,,a train on a track pulling into a station,a truck on a track pulling into a station
5802,145048,COCO_val2014_000000145048.jpg,1,object_swap,True,train,truck,,,A black and white photo of a train engine in a train depot.,A black and white photo of a truck engine in a train depot.
5803,145048,COCO_val2014_000000145048.jpg,2,object_swap,True,train,truck,,,A train on the tracks parked in a station.,A truck on the tracks parked in a station.
5804,145048,COCO_val2014_000000145048.jpg,3,object_swap,True,train,truck,,,A train sitting in a train station on top of railroad track.,A truck sitting in a train station on top of railroad track.
5805,145048,COCO_val2014_000000145048.jpg,4,object_swap,True,train,truck,,,A large grey train inside of a train station.,A large grey truck inside of a train station.
5806,138073,COCO_val2014_000000138073.jpg,0,object_swap,True,train,truck,,,A train is pulling in to a train station.,A truck is pulling in to a train station.
5807,138073,COCO_val2014_000000138073.jpg,1,object_swap,True,train,truck,,,A subway train letting passengers on at a station.,A subway truck letting passengers on at a station.
5808,138073,COCO_val2014_000000138073.jpg,2,object_swap,True,train,truck,,,Very clean subway platform as train is approaching,Very clean subway platform as truck is approaching
5809,138073,COCO_val2014_000000138073.jpg,3,object_swap,True,train,truck,,,People near a subway train at the station.,People near a subway truck at the station.
5810,138073,COCO_val2014_000000138073.jpg,4,object_swap,True,bus,cars,,,A blue and yellow bus sits on the track.,A blue and yellow cars sits on the track.
5811,403864,COCO_val2014_000000403864.jpg,0,object_swap,True,train,truck,,,A black and white train is in an underpass.,A black and white truck is in an underpass.
5812,403864,COCO_val2014_000000403864.jpg,1,object_swap,True,train,truck,,,A train siting next to a loading platform next to scaffolding.,A truck siting next to a loading platform next to scaffolding.
5813,403864,COCO_val2014_000000403864.jpg,2,object_swap,True,train,truck,,,a train sits parked inside of a station,a truck sits parked inside of a station
5814,403864,COCO_val2014_000000403864.jpg,3,object_swap,True,train,truck,,,A black and white photo of a train sitting in a station.,A black and white photo of a truck sitting in a station.
5815,403864,COCO_val2014_000000403864.jpg,4,object_swap,True,train,truck,,,A train sitting on the tracks with smoke coming out of it.,A truck sitting on the tracks with smoke coming out of it.
5826,558235,COCO_val2014_000000558235.jpg,0,object_swap,True,train,truck,,,red and yellow train stopped  at a station,red and yellow truck stopped  at a station
5827,558235,COCO_val2014_000000558235.jpg,1,object_swap,True,train,truck,,,A train is stopped at the train station.,A truck is stopped at the train station.
5828,558235,COCO_val2014_000000558235.jpg,2,object_swap,True,train,truck,,,A orange and red train parked at the station.,A orange and red truck parked at the station.
5829,558235,COCO_val2014_000000558235.jpg,3,object_swap,True,train,truck,,,a parked train sits beside a building,a parked truck sits beside a building
5830,558235,COCO_val2014_000000558235.jpg,4,object_swap,True,train,truck,,,A train sitting in a train station in a rural area.,A truck sitting in a train station in a rural area.
5831,373089,COCO_val2014_000000373089.jpg,0,object_swap,True,train,truck,,,A train is shown stopped at a train station.,A truck is shown stopped at a train station.
5832,373089,COCO_val2014_000000373089.jpg,1,object_swap,True,train,truck,,,A train sits at an outdoor station in the city.,A truck sits at an outdoor station in the city.
5833,373089,COCO_val2014_000000373089.jpg,2,object_swap,True,train,truck,,,The train is passing under the large platform.,The truck is passing under the large platform.
5834,373089,COCO_val2014_000000373089.jpg,3,object_swap,True,train,truck,,,Commuter train leaving the station for the morning commute.,Commuter truck leaving the station for the morning commute.
5835,373089,COCO_val2014_000000373089.jpg,4,object_swap,True,train,truck,,,A train pulling out of a train station next to a street.,A truck pulling out of a train station next to a street.
5836,201148,COCO_val2014_000000201148.jpg,0,object_swap,True,train,truck,,,A train traveling down tracks next to a  brick building.,A truck traveling down tracks next to a  brick building.
5837,201148,COCO_val2014_000000201148.jpg,1,object_swap,True,train,truck,,,A train approaching a railroad crossing during the day.,A truck approaching a railroad crossing during the day.
5838,201148,COCO_val2014_000000201148.jpg,2,object_swap,True,train,truck,,,A train track junction with a train on one of the tracks.,A truck track junction with a train on one of the tracks.
5839,201148,COCO_val2014_000000201148.jpg,3,object_swap,True,train,truck,,,A train is approaching a train signal in an area with several tracks.,A truck is approaching a train signal in an area with several tracks.
5840,201148,COCO_val2014_000000201148.jpg,4,object_swap,True,train,truck,,,A train drives down rail road tracks next to a brick building.,A truck drives down rail road tracks next to a brick building.
5841,467031,COCO_val2014_000000467031.jpg,0,object_swap,True,train,truck,,,A train on a track pulling into a station dock.,A truck on a track pulling into a station dock.
5842,467031,COCO_val2014_000000467031.jpg,1,object_swap,True,train,truck,,,Passenger train stopped at a station with no people on it.,Passenger truck stopped at a station with no people on it.
5843,467031,COCO_val2014_000000467031.jpg,2,object_swap,True,train,truck,,,The front of a commuter train parked by a platform.,The front of a commuter truck parked by a platform.
5844,467031,COCO_val2014_000000467031.jpg,3,object_swap,True,train,truck,,,A yellow and green train passes through a rural area,A yellow and green truck passes through a rural area
5845,467031,COCO_val2014_000000467031.jpg,4,object_swap,True,train,truck,,,A yellow and green train going down a track near a platform.,A yellow and green truck going down a track near a platform.
5846,145873,COCO_val2014_000000145873.jpg,0,object_swap,True,truck,train,,,A street scene with a large truck driving by.,A street scene with a large train driving by.
5847,145873,COCO_val2014_000000145873.jpg,1,object_swap,True,truck,train,,,A large semi truck pulling a blue tractor behind it.,A large semi train pulling a blue tractor behind it.
5848,145873,COCO_val2014_000000145873.jpg,2,object_swap,True,truck,train,,,a yellow and black truck is carrying some machinery,a yellow and black train is carrying some machinery
5849,145873,COCO_val2014_000000145873.jpg,3,object_swap,True,truck,train,,,The rear view of a large construction truck while it drives down the street in foggy weather.,The rear view of a large construction train while it drives down the street in foggy weather.
5851,443537,COCO_val2014_000000443537.jpg,0,object_swap,True,cat,dog,,,A cat and dog are close together on a bed.,A dog and dog are close together on a bed.
5852,443537,COCO_val2014_000000443537.jpg,1,object_swap,True,cat,dog,,,A cat and dog laying together on a bed.,A dog and dog laying together on a bed.
5853,443537,COCO_val2014_000000443537.jpg,2,object_swap,True,dog,cat,,,a dog and a cat lay on a bed with a window near by,a cat and a cat lay on a bed with a window near by
5854,443537,COCO_val2014_000000443537.jpg,3,object_swap,True,dog,cat,,,a black and white dog and a gray cat laying on a bed,a black and white cat and a gray cat laying on a bed
5855,443537,COCO_val2014_000000443537.jpg,4,object_swap,True,dog,cat,,,A dog and a cat laying on a blanket together.,A cat and a cat laying on a blanket together.
5856,201918,COCO_val2014_000000201918.jpg,0,object_swap,True,cat,dog,,,A black cat is scared by a large dog.,A black dog is scared by a large dog.
5857,201918,COCO_val2014_000000201918.jpg,1,object_swap,True,cat,dog,,,A black cat with white paws walking past a dog.,A black dog with white paws walking past a dog.
5858,201918,COCO_val2014_000000201918.jpg,2,object_swap,True,cat,dog,,,a cat and dog walking on the sidewalk next to a wall,a dog and dog walking on the sidewalk next to a wall
5859,201918,COCO_val2014_000000201918.jpg,3,object_swap,True,cat,dog,,,A black cat reacts to a dog with large ears.,A black dog reacts to a dog with large ears.
5860,201918,COCO_val2014_000000201918.jpg,4,object_swap,True,cat,dog,,,a frightened black cat looking at a dog,a frightened black dog looking at a dog
5861,265916,COCO_val2014_000000265916.jpg,0,object_swap,True,man,woman,,,A man with a dog sitting in his backpack talking to a woman in sunglasses.,A woman with a dog sitting in his backpack talking to a woman in sunglasses.
5863,265916,COCO_val2014_000000265916.jpg,2,object_swap,True,dog,cat,,,"Two people talking, one of which has a dog in their backpack.","Two people talking, one of which has a cat in their backpack."
5864,265916,COCO_val2014_000000265916.jpg,3,object_swap,True,dog,cat,,,A small dog is sticking its head out of a backpack.,A small cat is sticking its head out of a backpack.
5865,265916,COCO_val2014_000000265916.jpg,4,object_swap,True,woman,man,,,A woman carrying her dog in a backpack.,A man carrying her dog in a backpack.
5867,220858,COCO_val2014_000000220858.jpg,1,object_swap,True,boat,airplane,,,a white red and gray boat some people a bird and some water,a white red and gray airplane some people a bird and some water
5868,220858,COCO_val2014_000000220858.jpg,2,object_swap,True,boat,airplane,,,A small white boat floating on the shore of a lake.,A small white airplane floating on the shore of a lake.
5869,220858,COCO_val2014_000000220858.jpg,3,object_swap,True,boat,airplane,,,A boat is on the beach while two men dig in the sand in the distance.,A airplane is on the beach while two men dig in the sand in the distance.
5870,220858,COCO_val2014_000000220858.jpg,4,object_swap,True,boat,airplane,,,Row boat at the beach's edge ready to go.,Row airplane at the beach's edge ready to go.
5871,105611,COCO_val2014_000000105611.jpg,0,object_swap,True,dog,cat,,,A dog draped in a blue blanket on a boat.,A cat draped in a blue blanket on a boat.
5872,105611,COCO_val2014_000000105611.jpg,1,object_swap,True,dog,cat,,,A white and beige dog is covered with a navy blue blanket.,A white and beige cat is covered with a navy blue blanket.
5873,105611,COCO_val2014_000000105611.jpg,2,object_swap,True,dog,cat,,,A gray and white dog with a blue blanket.,A gray and white cat with a blue blanket.
5874,105611,COCO_val2014_000000105611.jpg,3,object_swap,True,dog,cat,,,A close-up of a dog in a boat wearing clothing.,A close-up of a cat in a boat wearing clothing.
5875,105611,COCO_val2014_000000105611.jpg,4,object_swap,True,dog,cat,,,A dog is floating on a boat in a river.,A cat is floating on a boat in a river.
5876,55466,COCO_val2014_000000055466.jpg,0,object_swap,True,Cat,Dog,,,Cat sitting right next to keyboard on laptop,Dog sitting right next to keyboard on laptop
5877,55466,COCO_val2014_000000055466.jpg,1,object_swap,True,cat,dog,,,A cat sitting on to of a table in front of a computer.,A dog sitting on to of a table in front of a computer.
5878,55466,COCO_val2014_000000055466.jpg,2,object_swap,True,cat,dog,,,A cat that is sitting next to a laptop.,A dog that is sitting next to a laptop.
5879,55466,COCO_val2014_000000055466.jpg,3,object_swap,True,cat,dog,,,A cat is sitting on a table next to laptop.,A dog is sitting on a table next to laptop.
5880,55466,COCO_val2014_000000055466.jpg,4,object_swap,True,cat,dog,,,The orange cat is sitting on the laptop.,The orange dog is sitting on the laptop.
5881,102466,COCO_val2014_000000102466.jpg,0,object_swap,True,boat,airplane,,,A boat going through the water in a canal.,A airplane going through the water in a canal.
